molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1588102,CCc1ccc2c(c1)cc(CN(C(S)=Nc1ccc(Cl)cc1)C1CC1)c1nnnn12,inactive,436.97200000000015,5.075200000000003,1.0,5.0,4.550000451689026
CHEMBL1358493,Cc1ccccc1Cn1c(CN2CCC(C(=O)NCCc3ccccc3)CC2)cc2ccccc21,inactive,465.64100000000025,5.568920000000006,1.0,3.0,4.800000874803203
CHEMBL1533783,Cc1ccccc1C(=O)Nc1cc[n+](-c2nc3ccccc3nc2[N-]S(=O)(=O)c2ccccc2)cc1,inactive,495.5640000000002,4.861320000000004,1.0,5.0,4.450000476425332
CHEMBL1550622,COc1ccccc1/C=C(/C(=O)OCC(=O)Nc1cc(C)ccc1C)c1ccccc1,inactive,415.4890000000001,5.034540000000004,1.0,4.0,4.349999603463148
CHEMBL1523543,COc1ccc2c(c1)[n+]([O-])c1c([n+]2[O-])CCC1,inactive,232.23899999999995,0.6039,0.0,3.0,4.300000202445418
CHEMBL1569897,CCOc1cccc2c1OC1(CCCCC1)N1N=C(c3cccnc3)CC21,inactive,363.461,4.684200000000003,0.0,5.0,4.349999603463148
CHEMBL1501990,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,inactive,281.267,1.1842,2.0,4.0,4.749999855918706
CHEMBL1395533,CCC(CO)Oc1cc(NCc2ccc(F)cc2)c2ncn(C(C)C)c2c1,inactive,371.4560000000001,4.518100000000003,2.0,5.0,4.499999678657065
CHEMBL1319798,COc1ccc(NC(=O)Nc2cc(-c3cn4cccnc4n3)ccc2OC)cc1,inactive,389.41500000000013,4.057500000000001,2.0,6.0,4.450000476425332
CHEMBL1549343,O=C(Nc1nc(=O)n(C(=O)c2cccc(C(F)(F)F)c2)s1)c1ccccc1,inactive,393.34600000000006,3.264400000000002,1.0,6.0,4.349999603463148
CHEMBL1899186,COc1ccc(N2CC(C(=O)N3CCOCC3)CC2=O)cc1,active,304.34599999999995,0.9068999999999996,0.0,4.0,6.15002808767115
CHEMBL1356532,Cc1ccc2occ(CC(=O)N(Cc3ccccc3Cl)C3CCS(=O)(=O)C3)c2c1,inactive,431.9410000000002,4.153020000000003,0.0,4.0,4.40000018605658
CHEMBL1302435,COc1cccc(NC(=O)Cn2c(CCC(=O)O)ccc2-c2ccc(Cl)cc2)c1,inactive,412.87300000000005,4.4730000000000025,2.0,4.0,4.40000018605658
CHEMBL1321046,CCOC(=O)Cn1c(CN2CCc3ccccc3C2)nc2c1c(=O)n(C)c(=O)n2C,inactive,411.4620000000002,0.5551000000000001,0.0,9.0,4.300000202445418
CHEMBL1721621,COc1ccccc1NC(=O)CSC1=Nc2ccccc2N=C(c2ccc(F)cc2)C1,inactive,433.50800000000015,5.7607000000000035,1.0,5.0,4.149999867728904
CHEMBL1405617,CC(=O)NCCc1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2n1C,inactive,381.3920000000001,2.4124000000000008,2.0,6.0,4.300000202445418
CHEMBL2134701,SC1=C2CCCCCC2=NC2(CCCCCC2)S1,inactive,281.4899999999999,5.330200000000004,1.0,3.0,4.100000128334196
CHEMBL1431758,COc1cccc(/C=C/c2ccccn2)c1O,inactive,227.263,2.966200000000001,1.0,3.0,4.40000018605658
CHEMBL1388300,Cc1n[nH]c(O)c1C(c1ccc(-c2ccccc2C(=O)O)o1)c1c(C)n[nH]c1O,inactive,394.3870000000001,3.2992400000000015,5.0,6.0,4.349999603463148
CHEMBL1894258,O=C(O)c1ccc2c(c1)S(=O)(=O)c1cc(N3CCN(c4cnccn4)CC3)ccc1C2=O,active,450.4760000000002,1.8786,1.0,8.0,6.15002808767115
CHEMBL1575060,Cc1cccc(C)c1NC(=O)C(c1ccccc1)N1CC(=O)Nc2ccccc21,active,385.46700000000016,4.441940000000003,2.0,3.0,6.100015437450609
CHEMBL2139549,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(C)(=O)=O)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,inactive,490.5820000000002,1.445400000000001,2.0,7.0,4.550000451689026
CHEMBL1723818,Cn1c(=O)c2nc(S)n(Cc3ccccc3)c2n(C)c1=O,inactive,302.3590000000001,0.7706999999999999,1.0,7.0,3.499999953328896
CHEMBL1716525,CC[C@@H]1C=C(C(=O)O)[C@H](c2ccc(Br)cc2)N1S(=O)(=O)c1ccc(C)cc1,inactive,450.35400000000016,4.292720000000004,1.0,3.0,4.40000018605658
CHEMBL3193924,Cc1ccc(-n2c(C)cc(/C=N/NC(=O)c3ccncc3)c2C)cc1C,inactive,346.43400000000014,3.869880000000003,1.0,4.0,4.749999855918706
CHEMBL1482438,CCCCn1cc[n+](C2=C([N-]S(=O)(=O)c3ccc(Cl)cc3)C(=O)c3ccccc3C2=O)c1,inactive,469.95000000000016,4.239500000000004,0.0,5.0,4.450000476425332
CHEMBL1530039,CC1=C(C(=O)Nc2ccccc2)C(c2ccc[nH]2)n2ncnc2N1,inactive,320.35600000000005,2.5337999999999994,3.0,5.0,4.100000128334196
CHEMBL1315953,CCOCCCn1c(=N)c(C(=O)NCc2cccnc2)cc2c(=O)n3ccccc3nc21,active,432.48400000000015,1.8802699999999997,2.0,8.0,7.400116927926312
CHEMBL1719025,Cc1nnc(NC(=O)NC(C)N2C(=O)C3C4C=CC(C4)C3C2=O)s1,inactive,347.4000000000001,1.1211199999999997,2.0,6.0,4.40000018605658
CHEMBL1349911,Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3nccs3)c2)c1,inactive,337.36,2.4107000000000003,1.0,7.0,4.749999855918706
CHEMBL1517954,Cc1cccc(OCCn2c(SCC(N)=O)nc3ccccc32)c1,active,341.43600000000004,3.0011200000000002,1.0,5.0,7.199970640755866
CHEMBL1499342,CCOc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)ccc1O,inactive,436.5360000000002,2.8856000000000015,2.0,7.0,4.40000018605658
CHEMBL1565071,Cc1cc(-c2ccc(C(C)C)c(S(=O)(=O)N3CCN(c4ccccn4)CC3)c2)on1,inactive,426.54200000000014,3.6793200000000024,0.0,6.0,4.300000202445418
CHEMBL1314980,CCc1cccc(C)c1NC(=O)CSc1nc2c(c(=O)[nH]1)CCC2,inactive,343.4520000000001,2.860220000000001,2.0,4.0,4.200000237109354
CHEMBL1437712,CCN(CC)c1ccc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccc(F)cc2)cc1,inactive,445.5380000000002,4.804800000000005,1.0,3.0,4.40000018605658
CHEMBL1407965,Cc1ccc(CC2CC(=O)N(c3ccc(C)cc3)C2=O)cc1,inactive,293.36600000000004,3.4256400000000022,0.0,2.0,4.700000503883016
CHEMBL1493953,O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCN=C(S)Nc1ccc(Cl)cc1,inactive,418.8280000000001,5.076800000000003,3.0,4.0,4.349999603463148
CHEMBL1476403,Cc1ccc(Sc2c(C)nn(-c3ccccc3)c2OC(=O)C(C)(C)C)cc1,inactive,380.5130000000002,5.591840000000005,0.0,5.0,4.149999867728904
CHEMBL1366021,CCc1ccccc1NC(=O)C1=CC(c2ccc3c(c2)OCO3)=NS(=O)(=O)N1C,active,413.45500000000015,2.4796000000000005,1.0,5.0,6.15002808767115
CHEMBL1589539,Cc1ccc2oc(=O)c(/C=C(\O)c3ccccc3)nc2c1,inactive,279.2950000000001,3.5525200000000012,1.0,4.0,4.499999678657065
CHEMBL1612589,O=C(O)CCNC1CCCCC1,inactive,171.23999999999995,1.3833999999999997,2.0,2.0,4.40000018605658
CHEMBL1449431,CC1CCN(c2cc(N)c(Cl)cc2[N+](=O)[O-])CC1,inactive,269.732,3.066700000000001,1.0,4.0,4.749999855918706
CHEMBL3193937,CC(Oc1ccccc1)C(=O)/N=C1\SC2CS(=O)(=O)CC2N1Cc1ccc(F)cc1,inactive,448.54100000000017,2.890200000000002,0.0,5.0,4.800000874803203
CHEMBL1456962,COc1ccc(OC)c(CNC(=O)c2ccc3c(c2)c(C)c(C)n3C)c1,inactive,352.4340000000001,3.742340000000003,1.0,4.0,4.450000476425332
CHEMBL1518475,COCc1cc(O)nc(SCCS(=O)(=O)c2ccc(Cl)cc2Cl)n1,inactive,409.3160000000001,3.2014000000000014,1.0,7.0,4.300000202445418
CHEMBL1509160,COc1ccc(C(=O)/C=C/c2cn(CC(O)CN3CCOCC3)c3ccccc23)cc1,inactive,420.50900000000024,3.2391000000000023,1.0,6.0,4.40000018605658
CHEMBL1400868,O=C(Nc1ccccc1-c1nc2ccccc2s1)c1ccco1,inactive,320.37300000000005,4.808600000000002,1.0,4.0,4.800000874803203
CHEMBL1427561,CCOc1cc(/C=C2/C(=O)NN(c3cccc(Cl)c3)C2=O)ccc1O,inactive,358.7810000000001,2.905700000000001,2.0,4.0,4.450000476425332
CHEMBL1457602,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,inactive,536.1240000000004,4.450900000000003,1.0,7.0,4.40000018605658
CHEMBL1374241,CN(C)c1ccc(NC(=O)CN2C(=O)CN=C(c3ccccc3)c3cc(Cl)ccc32)cc1,inactive,446.93800000000005,4.228700000000003,1.0,4.0,4.550000451689026
CHEMBL1455734,NC(=O)CSc1nc(-c2ccccc2)c(-c2ccccc2)o1,inactive,310.37800000000004,3.586000000000002,1.0,4.0,4.550000451689026
CHEMBL1456975,c1ccc(CCNc2ccc3nncn3n2)cc1,inactive,239.28200000000004,1.7788999999999997,1.0,5.0,4.40000018605658
CHEMBL1497671,COC(=O)c1nnn(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1C,inactive,390.4040000000002,-0.7794799999999973,0.0,12.0,4.40000018605658
CHEMBL1557665,CCc1ccccc1NC(=O)c1cc2c(Cl)nc3ccccc3c2s1,inactive,366.87300000000005,5.917600000000004,1.0,3.0,4.59999938302362
CHEMBL1479965,CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3nc21,inactive,284.23699999999997,2.589200000000001,0.0,4.0,4.899998417198648
CHEMBL1499350,CCCn1nc2cc(C(=O)NCCc3cccs3)ccc2c1OCC,inactive,357.4790000000001,3.879000000000003,1.0,5.0,4.349999603463148
CHEMBL1304874,CCOCCCNC(=O)C1c2ccccc2C(=O)N2CCc3ccccc3C12,inactive,378.47200000000015,3.066200000000002,1.0,3.0,4.499999678657065
CHEMBL1433448,O=C(CCCn1c(=O)c2sccc2n(Cc2ccc(F)cc2Cl)c1=O)NCc1ccc2c(c1)OCO2,active,529.9770000000003,3.890800000000003,1.0,8.0,6.250031916490597
CHEMBL1345017,O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,inactive,241.2899999999999,2.4918000000000005,0.0,3.0,4.499999678657065
CHEMBL1414911,Cc1cccc2nc(-c3ccco3)c(Nc3ccc4c(c3)OCO4)n12,inactive,333.34700000000015,4.375020000000003,1.0,6.0,5.0
CHEMBL1573974,CC(=O)N1c2ccccc2C(=O)C1N1CCN(c2cc(Cl)ccc2C)CC1,inactive,383.87900000000013,3.3459200000000022,0.0,4.0,4.450000476425332
CHEMBL2144252,CC[C@]12c3[nH]c4ccc(OC)cc4c3CCN1C(=O)C(CC(=O)NCc1ccc(OC)c(OC)c1)C[C@@H]2C(=O)N1CCN(C(=O)C2CC2)CC1,inactive,685.8219999999998,3.6071000000000017,2.0,7.0,3.7000000685570296
CHEMBL1592635,CCOc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)Cc2ccc(F)cc2)cc1,inactive,432.45100000000014,5.404100000000003,2.0,4.0,4.849999245077863
CHEMBL1355024,COc1ccc(N2C(=O)CSC23C(=O)N(CC(=O)NC2CCCCC2)c2ccccc23)cc1,active,465.5750000000003,3.4235000000000015,1.0,5.0,6.349984047528161
CHEMBL1982681,CC[C@H](C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@](C)(OC(C)=O)C(=O)C2=CO1,inactive,390.86300000000017,4.2995000000000045,0.0,5.0,4.499999678657065
CHEMBL2358718,COc1ccc(CCC(=O)NCc2nc3cccnc3n2Cc2ccccc2)cc1,inactive,400.48200000000014,3.7372000000000023,1.0,5.0,4.650000220873455
CHEMBL1605647,O=C(CSc1nccn1Cc1ccc(F)cc1)NC1CCCC1,inactive,333.43200000000013,3.221400000000002,1.0,4.0,4.949999401714238
CHEMBL1484114,Cc1cc(/C=C2\NC(=O)NC2=O)c(C)n1-c1ccc(N2CCOCC2)cc1,inactive,366.42100000000016,2.11104,2.0,5.0,4.40000018605658
CHEMBL1705207,O=C(Cn1sc2ccccc2c1=O)Nc1ccc(Cl)cc1,active,318.78499999999997,3.355100000000002,1.0,4.0,6.599980364934842
CHEMBL1331835,COc1ccc(C2CC(=O)Oc3c(C(CCN4CCCC(C)C4)c4ccc(N(C)C)cc4)c(OC)cc(OC)c32)cc1,inactive,572.7460000000002,6.473300000000007,0.0,7.0,4.300000202445418
CHEMBL1355955,Cc1cc(C)c2c(c1)c(C)cc1nnc(SCC(=O)c3ccccc3)n12,inactive,361.47,4.782760000000004,0.0,5.0,4.849999245077863
CHEMBL1543554,CN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)c2C(N)=O)C1,inactive,464.5690000000004,1.1080999999999996,2.0,7.0,4.349999603463148
CHEMBL1472228,CCCNC(=O)c1c(N)n(-c2cccc(OC)c2)c2nc3ccccc3nc12,inactive,375.43200000000013,3.3043000000000022,2.0,6.0,4.300000202445418
CHEMBL1552991,COc1ccc(SC[C@H](Cc2ccccc2)N2CC[C@@H](C)CCC2=O)cc1,active,383.5570000000003,5.047200000000004,0.0,3.0,6.349984047528161
CHEMBL1590942,CCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)COc4ccccc4C)c3)nc2s1,inactive,492.55700000000024,3.7864200000000023,1.0,9.0,4.300000202445418
CHEMBL1590164,CC(C)(C)C(=O)Cn1c(=O)n(CCCCCC(=O)NCc2ccccc2Cl)c(=O)c2sccc21,inactive,504.0520000000001,4.370100000000003,1.0,7.0,4.049999969853415
CHEMBL1316235,COc1ccc(N2C(=O)Cc3cc(OC)c(OC)cc3C2c2ccc(F)cc2)cc1,inactive,407.44100000000003,4.530200000000003,0.0,4.0,4.949999401714238
CHEMBL1418690,CC(c1ccccc1)N1CC(C(=O)N2CCN(c3ccccc3)CC2)CC1=O,inactive,377.4880000000001,2.9449000000000014,0.0,3.0,4.499999678657065
CHEMBL1982195,CC(C)NC(=S)N/N=C/c1sc(N2CCCCC2)nc1-c1cccs1,inactive,393.60700000000014,4.0683000000000025,2.0,6.0,4.40000018605658
CHEMBL1992564,CN1/C(=C/C=C/c2n(C)c3cc([N+](=O)[O-])c([N+](=O)[O-])cc3[n+]2C)C(C)(C)c2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,inactive,605.6730000000003,5.043020000000006,0.0,9.0,4.499999678657065
CHEMBL590686,CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,inactive,363.4610000000001,4.650320000000003,1.0,4.0,4.049999969853415
CHEMBL1401536,NC(=O)C[n+]1cccc2ccccc21.[I-],inactive,314.126,-2.383399999999998,1.0,1.0,4.800000874803203
CHEMBL1902399,O=C(C1CC1)N1CCc2cc(Br)cc(S(=O)(=O)N3CCN(c4cccc(Cl)c4)CC3)c21,active,524.8680000000003,3.912500000000003,0.0,4.0,6.550059011226662
CHEMBL1902401,Cc1cccc(C)c1NC(=O)NC1(C(=O)N2CCN3CCCC3C2)CCCCC1,inactive,398.5510000000004,3.434440000000002,2.0,3.0,4.550000451689026
CHEMBL1315714,Cc1cccc(OCC(=O)OCc2cc(=O)n3nc(-c4cccs4)sc3n2)c1,inactive,413.4800000000001,3.3101200000000013,0.0,9.0,4.40000018605658
CHEMBL1570344,Cn1nnc2cc(NC(=O)Nc3cccc(Cl)c3)ccc21,inactive,301.737,3.2657000000000007,2.0,4.0,5.0
CHEMBL1404015,COc1ccc(Cn2c(SCc3ccc(C(=O)NC(C)c4ccccc4)cc3)nc3cccnc32)cc1,inactive,508.6470000000001,6.271500000000006,1.0,6.0,4.300000202445418
CHEMBL2144269,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C)Oc2c(NS(=O)(=O)c3cn(C)cn3)cccc2C1=O,inactive,465.5760000000002,1.0026000000000013,2.0,8.0,4.499999678657065
CHEMBL1509043,CCC(=O)Nc1cccc(C(=O)c2ccccc2)c1,active,253.301,3.2661000000000016,1.0,2.0,6.0
CHEMBL3193977,CCN1C(=O)[C@H]2[C@@H](c3ccc(-c4ccc(Cl)c(Cl)c4)c(OC)c3)N3CCCC[C@@]3(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F,inactive,645.4580000000005,5.375800000000006,1.0,7.0,4.899998417198648
CHEMBL1379740,COc1cccc2nc3cc(C)c(C)cc3nc12,inactive,238.29,3.4084400000000024,0.0,3.0,4.499999678657065
CHEMBL1568501,CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)n1cnc(C)c1,active,322.43,3.2590400000000024,0.0,5.0,7.0
CHEMBL1430520,CCN1CCN(C2=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc3C2=O)CC1,inactive,439.53700000000026,2.2016199999999992,1.0,6.0,4.550000451689026
CHEMBL1478576,O=C(NCC1CCCO1)c1cc(S(=O)(=O)N2CCCC2)c(Cl)cc1Cl,inactive,407.3190000000002,2.686700000000001,1.0,4.0,4.349999603463148
CHEMBL1369988,Cc1ccc(NC(=O)c2ccc(NCCc3ccccc3)c([N+](=O)[O-])c2)cc1F,inactive,393.4180000000001,4.949220000000003,2.0,4.0,4.59999938302362
CHEMBL11709,CCOC(=O)c1cc2c3ccccc3nc-2c[nH]1,inactive,240.26200000000003,2.844400000000001,1.0,3.0,4.300000202445418
CHEMBL1416184,O=[N+]([O-])c1c(NCCO)cc(Sc2nc3ccccc3s2)c2nonc12,inactive,389.4180000000001,3.296100000000001,2.0,10.0,4.450000476425332
CHEMBL3193995,CO/N=C/C(=C\Nc1ccc(F)cc1)c1ncc(C(F)(F)F)cc1Cl,inactive,373.73699999999997,4.978100000000002,1.0,4.0,4.149999867728904
CHEMBL1873830,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,inactive,561.7050000000004,2.4797000000000002,2.0,8.0,4.40000018605658
CHEMBL1376043,O=C(c1ccc(Br)o1)N(Cc1ccccc1)Cc1ccccc1,inactive,370.2460000000001,4.884700000000004,0.0,2.0,4.300000202445418
CHEMBL1876593,CN(Cc1nc(Cc2cccc(F)c2)no1)CC1CCOCC1,active,319.38000000000017,2.6579000000000006,0.0,5.0,6.0499760934766735
CHEMBL1483119,COc1cccc(Cn2c(=O)n(-c3ccc(Br)cc3F)c(=O)c3sc4ccccc4c32)c1,active,511.3720000000002,5.325600000000004,0.0,6.0,7.85078088734462
CHEMBL1172911,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)nc(O)c1ccccc12,inactive,434.45100000000014,5.711100000000004,3.0,4.0,4.40000018605658
CHEMBL1468368,O=C1NC(=O)C(=Cc2cn(CCOc3ccc4c(c3)OCO4)c3ccccc23)C(=O)N1,inactive,419.39300000000014,2.1984,2.0,7.0,4.450000476425332
CHEMBL1868111,C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)S(=O)(=O)c1ccc(-n2cccn2)cc1,active,545.6660000000002,1.309000000000001,1.0,10.0,6.550059011226662
CHEMBL1354737,NC(=O)CC(NC(=O)Cc1cccc2ccccc12)c1ccc(NCCN2CCCC2)c([N+](=O)[O-])c1,inactive,489.57600000000036,3.531100000000002,3.0,6.0,4.800000874803203
CHEMBL1455772,CC1(C)OC(c2ccccc2)=C/C(=C/C=C2C(=O)NC(=O)NC2=O)O1,inactive,340.3350000000001,1.9866999999999997,2.0,5.0,4.59999938302362
CHEMBL1562035,O=c1c2ccccc2nc(/C=C/c2ccccc2O)n1-c1ccc(Br)cc1,active,419.2780000000001,5.024200000000003,1.0,4.0,6.0
CHEMBL1492642,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,inactive,430.5760000000002,4.036020000000002,1.0,5.0,4.349999603463148
CHEMBL1319318,CCN(CC)c1ccc(NC(=O)CN(C)S(=O)(=O)c2cccc3nsnc23)c(C)c1,inactive,447.5860000000002,3.105120000000001,1.0,7.0,4.450000476425332
CHEMBL1609395,COc1cc(-c2nnc(SCC(=O)N3CCCc4ccccc43)o2)cc(OC)c1OC,active,441.5090000000002,3.8339000000000025,0.0,8.0,6.899974269892137
CHEMBL1510204,CC1CCN(c2c(NCC3CCC(C(=O)NCc4ccccc4)CC3)c(=O)c2=O)CC1,active,423.55700000000024,3.053600000000002,2.0,5.0,6.199970640755866
CHEMBL1879010,Cc1ccc([C@H]2C[C@H](O)[C@@H](n3cc(C4CC4)nn3)CN2Cc2cccs2)cc1,inactive,394.5440000000001,4.074620000000003,1.0,6.0,4.100000128334196
CHEMBL1613726,COc1cccc(NC(=O)c2sc3nc(C)c(C(=O)Nc4ccc(C)cc4C)c(-c4ccco4)c3c2N)c1,inactive,526.6180000000003,6.576960000000005,3.0,7.0,4.450000476425332
CHEMBL2142411,Cc1ccc(CNC(=O)C2CCN(Cc3nc(-c4ccccc4C)oc3C)CC2)cc1,active,417.5530000000002,4.795260000000005,1.0,4.0,7.250263684430939
CHEMBL1579720,Cc1ccc(-n2cc(CN(C)Cc3nccn3C)c(-c3ccc(F)cc3)n2)cc1,active,389.47800000000007,4.352320000000003,0.0,5.0,6.450016388840311
CHEMBL1533159,Cc1nc(-c2noc(-c3ccccc3Cl)n2)c(C(F)(F)F)o1,inactive,329.665,4.372220000000001,0.0,5.0,4.250000251143582
CHEMBL1405824,CCc1nn(CC(=O)Nc2ccc(C)cc2C)c(=O)c2cc3sccc3n12,inactive,380.47300000000007,3.528640000000003,1.0,6.0,4.450000476425332
CHEMBL1315045,CC(C)(C)OC(=O)N1CCC(c2c(C(=O)N3CCN(c4ncccn4)CC3)cnn2-c2ccc(F)cc2F)CC1,active,553.614,4.017400000000003,0.0,8.0,6.700057099977233
CHEMBL1398092,CCOc1ccc(C(NC(=O)c2cc(OC)c(OC)c(OC)c2)c2cc(Cl)c3cccnc3c2O)cc1,active,522.9850000000002,5.537700000000005,2.0,7.0,6.199970640755866
CHEMBL1473428,O=C(OCc1nnc(-c2ccccc2)o1)c1ccc([N+](=O)[O-])s1,inactive,331.3090000000001,3.0633000000000017,0.0,8.0,4.499999678657065
CHEMBL1514438,Cc1cccc(-c2noc(-c3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)n2)c1,inactive,379.42000000000013,3.372020000000002,0.0,7.0,4.250000251143582
CHEMBL1328033,CCOC(=O)c1cc(-c2ccccc2)n(CCC(=O)Nc2nc3c(C)cccc3s2)c1C,inactive,447.5600000000002,5.587140000000004,1.0,6.0,4.349999603463148
CHEMBL1718847,CN(CC(=O)N1CCN(c2ccccc2)CC1)C1CCCc2ccccc21,inactive,363.5050000000002,3.3446000000000016,0.0,3.0,4.749999855918706
CHEMBL1902531,CN1C[C@@H]2[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]3[C@](Cc3ccccc3)(C1=O)N2C(=O)c1ccc(F)cc1,inactive,511.5530000000003,2.9050000000000002,0.0,4.0,4.200000237109354
CHEMBL1509090,CCN1CCN(c2cc(C)c3cc(NC(=O)Cc4ccc(OC)c(OC)c4)ccc3n2)CC1,inactive,448.56700000000023,3.8835200000000025,1.0,6.0,4.40000018605658
CHEMBL2145113,CCC(C)C(CO)NCCCn1cnc2c(SC)ncnc21,active,323.466,1.9348999999999998,2.0,7.0,6.599980364934842
CHEMBL1465755,CC1CCCN(C(=O)CSc2nnc(-c3c[nH]c4ccccc34)o2)C1,inactive,356.45100000000014,3.568500000000002,1.0,5.0,4.349999603463148
CHEMBL1900973,O=C(NCc1cccc(C(F)(F)F)c1)C1CC(c2cccc(F)c2)=NO1,inactive,366.31399999999996,3.653900000000002,1.0,3.0,4.100000128334196
CHEMBL1548101,Cc1ccc(/C=C2/NC(=O)N(Cc3ccccc3)C2=O)s1,inactive,298.367,3.149420000000001,1.0,3.0,4.499999678657065
CHEMBL1883575,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)NCC(c3ccccc3)N3CCCC3)cc2)cc1,active,477.6300000000003,4.387020000000004,1.0,4.0,6.950007143079858
CHEMBL1879023,CC#CCN1c2ccccc2[C@]23C[C@@H](C(=O)OC)N(C(=O)NCCBr)C2=NC(C(=O)OC)=C(C(=O)OC)[C@H]13,inactive,587.4270000000001,1.5002999999999997,1.0,9.0,4.650000220873455
CHEMBL1723910,Cc1ccccc1/C=C1\Oc2ccccc2C1=O,inactive,236.26999999999998,3.611220000000003,0.0,2.0,4.300000202445418
CHEMBL1599498,COc1ccccc1OC(C)C(=O)Nc1cccc(-c2nc3ccccc3o2)c1,inactive,388.4230000000001,4.909400000000004,1.0,5.0,4.450000476425332
CHEMBL1731508,COc1cccc(NC(=O)CNc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)c1,inactive,474.5830000000004,2.3668999999999993,2.0,7.0,4.700000503883016
CHEMBL1373577,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,inactive,263.296,3.213420000000001,1.0,3.0,4.59999938302362
CHEMBL1500251,Nc1cccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c1,inactive,303.3210000000001,2.804800000000001,2.0,4.0,4.550000451689026
CHEMBL2141551,Cc1ncc([N+](=O)[O-])n1CC(=O)Nc1ccccc1Cl,active,294.698,2.39182,1.0,5.0,7.0
CHEMBL1562649,O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2c3c(sc21)CCCC3)Nc1ccc(F)cc1,inactive,449.50700000000023,3.8705000000000025,1.0,6.0,4.300000202445418
CHEMBL1361054,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccc(Cl)cc3)nc3ccccc23)cc1,inactive,519.0260000000003,5.293300000000004,3.0,5.0,4.450000476425332
CHEMBL1312454,CCOC(=O)/C(=C\C=C1/Sc2ccccc2N1CC)C(C)=O,inactive,317.41000000000014,3.5385000000000026,0.0,5.0,4.550000451689026
CHEMBL1363585,COc1cccc(CNc2cccc3cccnc23)c1O,inactive,280.32700000000006,3.561100000000002,2.0,4.0,4.550000451689026
CHEMBL1512821,CC(C)Cn1cc(NC(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O,inactive,422.5040000000002,4.150700000000003,1.0,4.0,4.499999678657065
CHEMBL1868134,Cn1c(=O)c2c(nc(SCC(=O)NCc3ccco3)n2C)n(C)c1=O,inactive,363.3990000000001,-0.027800000000000713,1.0,9.0,4.349999603463148
CHEMBL1395657,CCCCNC(=O)c1cnc2sc(N3CCCCCC3)nn2c1=O,active,349.4600000000001,2.0613,1.0,7.0,7.549750891680639
CHEMBL1569774,CN(C)c1ccc(CNC(=O)C2CCN(Cc3cc4ccccc4n3Cc3ccccc3)CC2)cc1,inactive,480.6560000000002,5.284000000000005,1.0,4.0,5.0
CHEMBL1351297,CSCC(C)N1CCC(n2nccc2NC(=O)CCCc2ccccc2)CC1,inactive,400.59200000000027,4.232900000000003,1.0,5.0,4.450000476425332
CHEMBL1526187,CCC(CC)C(=O)OCc1cc(=O)n2nc(C3CCCCC3)sc2n1,inactive,363.4830000000002,3.6781000000000024,0.0,7.0,4.250000251143582
